scope,match_id,datum,gruppe_id,teilnehmer_id,lehrkraft_id,cosine_lt,distanz_lt,density_lehrkraft,density_teilnehmer,density_delta,dominanz_gleich,dominanz_lehrkraft,dominanz_teilnehmer,polaritaet_lehrkraft,polaritaet_teilnehmer,emotion_valenz,emotion_aktivierung,emotion_anzahl,l_kognition,t_kognition,delta_kognition,abs_delta_kognition,l_sozial,t_sozial,delta_sozial,abs_delta_sozial,l_affektiv,t_affektiv,delta_affektiv,abs_delta_affektiv,l_motivation,t_motivation,delta_motivation,abs_delta_motivation,l_methodik,t_methodik,delta_methodik,abs_delta_methodik,l_performanz,t_performanz,delta_performanz,abs_delta_performanz,l_regulation,t_regulation,delta_regulation,abs_delta_regulation
lehrkraft_1,M000005,2025-09-15,2,16,1,0.8777057583330964,0.48061851573302566,0.8408064873295749,1.6168957220315,-0.776089234701925,0,kognition,sozial,1,1,0.66666666666667,0.56666666666667,3,0.4380433424021217,0.24475584616495,0.19328749623717173,0.19328749623717173,0.1276787540365894,0.49477525891409,-0.3670965048775006,0.3670965048775006,0.1955263663540966,0.38295736629115,-0.18743099993705342,0.18743099993705342,0.328294541116978,0.40189036655776,-0.07359582544078203,0.07359582544078203,0.383584751338196,0.48175485736372,-0.098170106025524,0.098170106025524,0.285923227227676,0.29628983527995,-0.010366608052274018,0.010366608052274018,0.351958088536152,0.25931524730587,0.09264284123028199,0.09264284123028199
lehrkraft_1,M000006,2025-09-15,2,20,1,0.896058004648901,0.4531433593082008,0.9869362303835227,1.7498328045174,-0.7628965741338773,0,performanz,methodik,1,1,0.2,0.775,2,0.47049610738854397,0.34288990245704,0.12760620493150399,0.12760620493150399,0.11184877013722641,0.44515531196177,-0.33330654182454356,0.33330654182454356,0.1519085304159284,0.24359470153719,-0.09168617112126162,0.09168617112126162,0.395801758656436,0.31985198713571,0.07594977152072602,0.07594977152072602,0.40303153642456396,0.57148317076173,-0.1684516343371661,0.1684516343371661,0.492115872103294,0.34288990245704,0.149225969646254,0.149225969646254,0.394738779064422,0.28009478738405,0.11464399168037198,0.11464399168037198
lehrkraft_1,M000007,2025-09-15,2,21,1,0.8771705059679307,0.4830001743684612,0.9292978995850348,1.9949766814554,-1.065678781870365,0,kognition,methodik,1,1,0.7,0.3,1,0.496363379652096,0.35194780257296,0.144415577079136,0.144415577079136,0.0837050583384118,0.44849488717032,-0.3647898288319082,0.3647898288319082,0.131442872977814,0.32461160989388,-0.19316873691606598,0.19316873691606598,0.34989771046389195,0.2394108421514,0.11048686831249196,0.11048686831249196,0.4082183834981394,0.5012589915433,-0.09304060804516062,0.09304060804516062,0.47814790539355806,0.36137276134517,0.11677514404838807,0.11677514404838807,0.2742957163709514,0.36117029443304,-0.08687457806208859,0.08687457806208859
lehrkraft_1,M000008,2025-09-15,2,23,1,0.9270145698493347,0.3753793720736107,0.9433144431762632,1.4014426935427,-0.4581282503664368,0,motivation,sozial,1,1,0.506,0.53,5,0.41801609214167995,0.27631100726494,0.14170508487673994,0.14170508487673994,0.23109808275659577,0.48929170517245,-0.25819362241585425,0.25819362241585425,0.2839004114391198,0.3472647463119,-0.0633643348727802,0.0633643348727802,0.46604759800038204,0.34587734098213,0.12017025701825201,0.12017025701825201,0.32914859118600004,0.48070764016943,-0.15155904898342998,0.15155904898342998,0.410685036059932,0.3086520349489,0.10203300111103203,0.10203300111103203,0.2947839215786102,0.34303935642325,-0.04825543484463979,0.04825543484463979
lehrkraft_1,M000009,2025-09-22,1,2,1,0.888958084790991,0.46760753907202224,0.9833153169425896,1.7119970175957,-0.7286817006531104,0,kognition,performanz,1,1,0.8025,0.53125,8,0.542894483891774,0.34052554827604,0.202368935615734,0.202368935615734,0.0810495188170484,0.40721032196347,-0.3261608031464216,0.3261608031464216,0.16023334433337202,0.41034401598141,-0.250110671648038,0.250110671648038,0.329272657265898,0.36254652589155,-0.033273868625652014,0.033273868625652014,0.419586832882788,0.39350781760059,0.02607901528219797,0.02607901528219797,0.489553102612916,0.41567123029248,0.07388187232043603,0.07388187232043603,0.340286657580886,0.30127883164279,0.039007825938095986,0.039007825938095986
lehrkraft_1,M000010,2025-09-22,2,16,1,0.852150015240141,0.5368219799952296,0.9718892605672868,1.7920220385623,-0.8201327779950133,0,kognition,methodik,1,1,0.75,0.6,1,0.53399570879529,0.15909758735354,0.37489812144175005,0.37489812144175005,0.20852110558962075,0.45229706883932,-0.24377596324969927,0.24377596324969927,0.295319194663634,0.38545326200869,-0.09013406734505602,0.09013406734505602,0.3810187800420375,0.37069059398844,0.010328186053597477,0.010328186053597477,0.38244707827448754,0.49928897209536,-0.11684189382087246,0.11684189382087246,0.40912544377108,0.21542509138013,0.19370035239095001,0.19370035239095001,0.26438254937656247,0.43408770632761,-0.16970515695104754,0.16970515695104754
lehrkraft_1,M000011,2025-09-22,2,20,1,0.9242587015715789,0.38743543473082936,0.9902917509141892,1.8901932825804,-0.8999015316662108,0,kognition,sozial,1,1,0.7,0.3,1,0.51163337607565,0.37145812847483,0.14017524760081995,0.14017524760081995,0.14558793667197967,0.47335732799265,-0.32776939132067034,0.32776939132067034,0.1867035679578,0.30341792212496,-0.11671435416716,0.11671435416716,0.3597461560298367,0.28795241154108,0.0717937444887567,0.0717937444887567,0.4429618010133333,0.43437495980502,0.008586841208313323,0.008586841208313323,0.44422270482576004,0.38140556250023,0.06281714232553004,0.06281714232553004,0.3740169854480033,0.35891623281325,0.0151007526347533,0.0151007526347533
lehrkraft_1,M000012,2025-09-22,2,21,1,0.9604480208435618,0.2802445379587146,0.992029690203983,2.270528321296,-1.2784986310920172,0,performanz,methodik,1,1,0.75,0.6,1,0.3955112423940875,0.3467184420572,0.04879280033688754,0.04879280033688754,0.227087763764525,0.39406548393129,-0.166977720166765,0.166977720166765,0.20254338772681774,0.3825182491625,-0.17997486143568225,0.17997486143568225,0.4370254573597825,0.3722649424533,0.06476051490648249,0.06476051490648249,0.37440829505079,0.39406548393129,-0.0196571888805,0.0196571888805,0.4593378653796475,0.36668035864578,0.09265750673386747,0.09265750673386747,0.4392459341505275,0.38711138715603,0.05213454699449749,0.05213454699449749
lehrkraft_1,M000013,2025-09-22,2,23,1,0.9138234311328376,0.4109546037054559,0.9767277214275012,1.4987736504456,-0.5220459290180988,0,kognition,affektiv,1,1,0.78833333333333,0.51666666666667,6,0.466798021742202,0.394648892534,0.07214912920820199,0.07214912920820199,0.14938617049732877,0.42063375080062,-0.2712475803032912,0.2712475803032912,0.1741721139582674,0.43029335152798,-0.2561212375697126,0.2561212375697126,0.396330304148792,0.33858236888798,0.05774793526081201,0.05774793526081201,0.408618275020838,0.40032729386542,0.008290981155417987,0.008290981155417987,0.458447181979182,0.3382610467545,0.12018613522468197,0.12018613522468197,0.386295317281538,0.30470745169527,0.08158786558626796,0.08158786558626796
lehrkraft_1,M000014,2025-09-29,1,2,1,0.8270107290648211,0.5768135496837332,0.956086743196582,1.2419268644262,-0.285840121229618,0,kognition,methodik,1,1,0.175,0.75,2,0.491246327544514,0.24327331019672,0.24797301734779403,0.24797301734779403,0.12397744852440817,0.46616864852374,-0.34219119999933184,0.34219119999933184,0.12492585918703758,0.30412636461736,-0.1792005054303224,0.1792005054303224,0.354637022276046,0.41602020300073,-0.06138318072468402,0.06138318072468402,0.393465244847622,0.57635396544753,-0.18288872059990802,0.18288872059990802,0.434966157547976,0.16104007858093,0.273926078967046,0.273926078967046,0.414757945638372,0.31594529702544,0.09881264861293199,0.09881264861293199
lehrkraft_1,M000015,2025-09-29,2,16,1,0.9070225156898157,0.42650940425858697,0.9748466706496488,2.1700399070159,-1.1951932363662514,0,kognition,methodik,1,1,0.76111111111111,0.53888888888889,9,0.53007632018186,0.36669587407664,0.16338044610522,0.16338044610522,0.112125857675675,0.43685832527697,-0.324732467601295,0.324732467601295,0.1159284928560826,0.32129453474168,-0.20536604188559743,0.20536604188559743,0.339236822264676,0.29911892292962,0.040117899335055995,0.040117899335055995,0.42989680765209404,0.46082101822465,-0.030924210572555955,0.030924210572555955,0.440962560121488,0.40509382532307,0.03586873479841801,0.03586873479841801,0.38599564298730205,0.3248532166807,0.06114242630660205,0.06114242630660205
lehrkraft_1,M000016,2025-09-29,2,20,1,0.9029352598467999,0.5422088336074241,0.5723562175194523,1.8966402854207,-1.3242840679012478,0,performanz,methodik,1,1,0.725,0.35,2,0.29578471629940994,0.31634886398639,-0.02056414768698006,0.02056414768698006,0.083207305583122,0.40924495896652,-0.326037653383398,0.326037653383398,0.10684207476276922,0.33359130206853,-0.22674922730576078,0.22674922730576078,0.21543548576698202,0.34556719656291,-0.130131710795928,0.130131710795928,0.24963748205533004,0.52724810664399,-0.27761062458866,0.27761062458866,0.30207116294508596,0.31634886398639,-0.014277701041304047,0.014277701041304047,0.147600976410248,0.35167448713154,-0.20407351072129198,0.20407351072129198
lehrkraft_1,M000017,2025-09-29,2,21,1,0.9188825699827531,0.396683314057063,0.9601479208314072,2.1164604236812,-1.1563125028497927,0,kognition,sozial,1,1,0.9,0.6,1,0.538034481403976,0.32370384770219,0.214330633701786,0.214330633701786,0.1758219858245082,0.4724869826709,-0.2966649968463918,0.2966649968463918,0.256058610718942,0.3839394222148,-0.127880811495858,0.127880811495858,0.316859201477842,0.31544130938315,0.0014178920946920082,0.0014178920946920082,0.42035076581602804,0.42275151081081,-0.002400744994781989,0.002400744994781989,0.43107290779512597,0.37139674451806,0.059676163277065986,0.059676163277065986,0.2701946930574294,0.32924882371383,-0.05905413065640064,0.05905413065640064
lehrkraft_1,M000018,2025-09-29,2,23,1,0.8389190806539017,0.5564268251486982,0.9546603261559385,1.4216820550676,-0.4670217289116614,0,kognition,affektiv,1,1,0.825,0.5875,4,0.567740105623208,0.29033633482617,0.277403770797038,0.277403770797038,0.0916793039632144,0.43543323657043,-0.3437539326072156,0.3437539326072156,0.1846377639537314,0.45000129895387,-0.26536353500013854,0.26536353500013854,0.322589167888292,0.35738182891518,-0.034792661026887994,0.034792661026887994,0.343419893557834,0.4220352908298,-0.07861539727196604,0.07861539727196604,0.44674976854076,0.25845572074073,0.18829404780003,0.18829404780003,0.353503835804848,0.38854423271281,-0.03504039690796201,0.03504039690796201
lehrkraft_1,M000019,2025-10-20,1,2,1,0.9429212843495886,0.33632349613956847,0.9899748985355322,1.8242888017872,-0.8343139032516679,1,kognition,kognition,1,1,0.474,0.4,5,0.5434430219322121,0.48751146242244,0.05593155950977208,0.05593155950977208,0.0988855265616596,0.39896428999868,-0.3000787634370204,0.3000787634370204,0.1654874672766,0.26622519474385,-0.10073772746724999,0.10073772746724999,0.30506660159687,0.27291664955577,0.032149952041099994,0.032149952041099994,0.447635262446226,0.3865962213972,0.061039041049025966,0.061039041049025966,0.45194095183549604,0.45637408850117,-0.004433136665673965,0.004433136665673965,0.38712007040901797,0.3163333198404,0.070786750568618,0.070786750568618
lehrkraft_1,M000020,2025-10-20,2,20,1,0.934966839449037,0.355289424998609,0.9548053498074808,1.9853909963942,-1.0305856465867191,0,kognition,methodik,1,1,0.7,0.3,1,0.47881428220751,0.34507378338973,0.13374049881778,0.13374049881778,0.1692890587703966,0.3923395288099,-0.22305047003950337,0.22305047003950337,0.16023652927863438,0.36348843508097,-0.20325190580233563,0.20325190580233563,0.360565266409588,0.35089645696039,0.009668809449198013,0.009668809449198013,0.41955751983424605,0.50367912482352,-0.0841216049892739,0.0841216049892739,0.43767951934502003,0.35843212138604,0.07924739795898,0.07924739795898,0.361187517774209,0.29929143785566,0.06189607991854901,0.06189607991854901
lehrkraft_1,M000021,2025-10-20,2,21,1,0.7515963542925974,0.7004633916586988,0.9872784351222971,1.3425690677206,-0.35529063259830285,0,kognition,methodik,1,1,0.7,0.3,1,0.506736202218324,0.14896812734602,0.35776807487230405,0.35776807487230405,0.094436828144164,0.58019165387397,-0.485754825729806,0.485754825729806,0.1821233862619732,0.29476378531338,-0.1126403990514068,0.1126403990514068,0.339914792762812,0.21387566854679,0.126039124216022,0.126039124216022,0.44509886342440996,0.61155336489419,-0.16645450146978003,0.16645450146978003,0.453748758379636,0.20439812821896,0.24935063016067602,0.24935063016067602,0.39535665821341,0.30460061828384,0.09075603992956999,0.09075603992956999
lehrkraft_1,M000022,2025-10-20,2,21,1,0.7515963542925974,0.7004633916586988,0.9872784351222971,1.3425690677206,-0.35529063259830285,0,kognition,methodik,1,1,0.7,0.3,1,0.506736202218324,0.14896812734602,0.35776807487230405,0.35776807487230405,0.094436828144164,0.58019165387397,-0.485754825729806,0.485754825729806,0.1821233862619732,0.29476378531338,-0.1126403990514068,0.1126403990514068,0.339914792762812,0.21387566854679,0.126039124216022,0.126039124216022,0.44509886342440996,0.61155336489419,-0.16645450146978003,0.16645450146978003,0.453748758379636,0.20439812821896,0.24935063016067602,0.24935063016067602,0.39535665821341,0.30460061828384,0.09075603992956999,0.09075603992956999
lehrkraft_1,M000023,2025-10-20,2,23,1,0.9225171666461205,0.38817298168029696,0.9639440491397276,1.7066519723885,-0.7427079232487724,0,kognition,methodik,1,1,0.84,0.62,5,0.50161520874883,0.35156552674809,0.15004968200074004,0.15004968200074004,0.13881160177516622,0.36384241815834,-0.2250308163831738,0.2250308163831738,0.18099402297215922,0.42531776501795,-0.24432374204579077,0.24432374204579077,0.34846562847396,0.36272506884714,-0.014259440373179999,0.014259440373179999,0.402976403587306,0.45641840314665,-0.05344199955934398,0.05344199955934398,0.46810575351270406,0.35156552674809,0.11654022676461406,0.11654022676461406,0.350145030718872,0.31565743907045,0.03448759164842197,0.03448759164842197
lehrkraft_1,M000024,2025-10-27,2,16,1,0.7587416661931825,0.6821274212029933,0.9611934755631457,1.5806520246861,-0.6194585491229543,0,kognition,methodik,1,1,0.0625,0.525,4,0.53722202384037,0.18037264264724,0.35684938119313,0.35684938119313,0.08976633109247541,0.56605554389296,-0.4762892128004846,0.4762892128004846,0.20698747909621398,0.1736458624354,0.03334161666081398,0.03334161666081398,0.31761730382250397,0.298610948096,0.019006355726504,0.019006355726504,0.40726240400929603,0.63265031376272,-0.22538790975342393,0.22538790975342393,0.485391040546914,0.2442324467084,0.241158593838514,0.241158593838514,0.28641875674523,0.26044104583232,0.025977710912910013,0.025977710912910013
lehrkraft_1,M000025,2025-10-27,2,20,1,0.8664056359942375,0.5130009324553797,0.9840010565524566,1.9200468497239,-0.9360457931714434,0,kognition,methodik,1,1,0.85,0.75,1,0.5084932309425321,0.31249237474273,0.19600085619980206,0.19600085619980206,0.0623443670591148,0.40569185492915,-0.3433474878700352,0.3433474878700352,0.1399067753645826,0.3849491329296,-0.24504235756501738,0.24504235756501738,0.329685680842848,0.35992425305189,-0.030238572209042025,0.030238572209042025,0.42924723741443394,0.52082062457121,-0.0915733871567761,0.0915733871567761,0.46760350896629604,0.31249237474273,0.15511113422356604,0.15511113422356604,0.417891262060754,0.30187037516266,0.11602088689809398,0.11602088689809398
lehrkraft_1,M000026,2025-10-27,2,21,1,0.8510031127142039,0.5349435730843224,0.9528408484031015,2.1399999609142,-1.1871591125110987,0,kognition,methodik,1,1,0.6,0.35,1,0.595214068401996,0.28037383676554,0.31484023163645597,0.31484023163645597,0.0718261826113448,0.41318249628606,-0.3413563136747152,0.3413563136747152,0.182329985137907,0.33982347437601,-0.15749348923810302,0.15749348923810302,0.276743095687018,0.38340009583097,-0.10665700014395202,0.10665700014395202,0.451948277193812,0.46728972794256,-0.015341450748748042,0.015341450748748042,0.411338333744506,0.31514888628685,0.09618944745765601,0.09618944745765601,0.255302683292564,0.41293655432398,-0.15763387103141602,0.15763387103141602
lehrkraft_1,M000027,2025-10-27,2,23,1,0.23893296387385252,0.9710394271424977,0.2363772839588283,1.5607701950987,-1.3243929111398718,0,performanz,affektiv,1,1,0.825,0.5875,4,0.11702195913786749,0.38442558776413,-0.2674036286262625,0.2674036286262625,0.046760559471798246,0.39662957467728,-0.34986901520548175,0.34986901520548175,-0.07858716448906876,0.43238043173486,-0.5109675962239287,0.5109675962239287,0.04366273209299501,0.35543349135359,-0.31177075926059494,0.31177075926059494,0.07545186506192,0.38442558776413,-0.30897372270221,0.30897372270221,-0.12464619382676499,0.38442558776413,-0.509071781590895,0.509071781590895,0.10335132972581426,0.29334293429956,-0.18999160457374573,0.18999160457374573
lehrkraft_1,M000028,2025-11-03,1,2,1,0.8930639245705586,0.4566523346938175,0.9711313845352468,1.7162871291537,-0.7451557446184532,0,kognition,sozial,1,1,0.81666666666667,0.58333333333333,3,0.50172640417314,0.34959185410094,0.15213455007219995,0.15213455007219995,0.1455016295455068,0.46723228754443,-0.3217306579989232,0.3217306579989232,0.214224304080046,0.41079522231712,-0.196570918237074,0.196570918237074,0.350107703873578,0.36461135598083,-0.014503652107252019,0.014503652107252019,0.404972159985222,0.45998928171176,-0.055017121726538,0.055017121726538,0.44228643325014005,0.27913148040617,0.16315495284397008,0.16315495284397008,0.37697328952327996,0.26130603824783,0.11566725127544997,0.11566725127544997
lehrkraft_1,M000029,2025-11-03,1,40,1,0.8800092347381848,0.48405652274676364,0.9734274910372711,1.6692005312268,-0.6957730401895288,0,kognition,sozial,1,1,0.78,0.45,1,0.45841510269861396,0.28297404440783,0.17544105829078394,0.17544105829078394,0.17352943163230158,0.47242462085693,-0.29889518922462843,0.29889518922462843,0.1438143701833124,0.42820454790158,-0.28439017771826763,0.28439017771826763,0.39911213335273,0.39519917105864,0.003912962294089994,0.003912962294089994,0.410324490208912,0.25224808131186,0.158076408897052,0.158076408897052,0.43368683254233,0.34273474768943,0.09095208485289996,0.09095208485289996,0.41337717188532996,0.41964621427245,-0.006269042387120061,0.006269042387120061
lehrkraft_1,M000030,2025-11-03,1,40,1,0.8800092347381848,0.48405652274676364,0.9734274910372711,1.6692005312268,-0.6957730401895288,0,kognition,sozial,1,1,0.78,0.45,1,0.45841510269861396,0.28297404440783,0.17544105829078394,0.17544105829078394,0.17352943163230158,0.47242462085693,-0.29889518922462843,0.29889518922462843,0.1438143701833124,0.42820454790158,-0.28439017771826763,0.28439017771826763,0.39911213335273,0.39519917105864,0.003912962294089994,0.003912962294089994,0.410324490208912,0.25224808131186,0.158076408897052,0.158076408897052,0.43368683254233,0.34273474768943,0.09095208485289996,0.09095208485289996,0.41337717188532996,0.41964621427245,-0.006269042387120061,0.006269042387120061
lehrkraft_1,M000031,2025-11-03,1,43,1,0.8377391706456498,0.5503052223257598,0.9058769444805671,1.0257594660276,-0.11988252154703283,0,kognition,methodik,1,1,-0.76666666666667,0.85,3,0.50035876431036,0.40240033917787,0.09795842513248998,0.09795842513248998,0.10434753622071526,0.4002169407016,-0.2958694044808848,0.2958694044808848,0.16409926296105798,-0.225676066508,0.389775329469058,0.389775329469058,0.32179292922663,0.2115866770072,0.11020625221943,0.11020625221943,0.38654243229358254,0.58493245179464,-0.1983900195010575,0.1983900195010575,0.4183855150898425,0.40355804813739,0.014827466952452517,0.014827466952452517,0.32314855500044504,0.27784291460246,0.045305640397985014,0.045305640397985014
lehrkraft_1,M000032,2025-11-03,2,16,1,0.8487008958396554,0.5460497019858714,0.984581313199684,1.7863613538153,-0.801780040615616,0,kognition,methodik,1,1,0.76428571428571,0.59285714285714,7,0.4762644037622925,0.22153674551025,0.2547276582520425,0.2547276582520425,0.13052589014457724,0.49582033518961,-0.3652944450450327,0.3652944450450327,0.17216641200313676,0.35568835461075,-0.18352194260761323,0.18352194260761323,0.38237130982672995,0.30598655900675,0.07638475081997997,0.07638475081997997,0.4201234791820075,0.55979715263343,-0.1396736734514225,0.1396736734514225,0.43660156147345497,0.26818189172671,0.168419669746745,0.168419669746745,0.42727253453882497,0.31566961436999,0.11160292016883494,0.11160292016883494
lehrkraft_1,M000033,2025-11-03,2,20,1,0.8909503266460727,0.4608178336578637,0.9693439521122379,1.8697917847545,-0.9004478326422621,0,kognition,methodik,1,1,0.7,0.3,1,0.46246149252467994,0.3208913444648,0.14157014805987994,0.14157014805987994,0.1119399221455392,0.41659578053325,-0.3046558583877108,0.3046558583877108,0.0931166147811586,0.34634476283747,-0.25322814805631144,0.25322814805631144,0.39416613442696,0.33693591168804,0.057230222738920034,0.057230222738920034,0.436669319842928,0.53481890744134,-0.09814958759841197,0.09814958759841197,0.447913102590822,0.3208913444648,0.127021758126022,0.127021758126022,0.39734447450097,0.31779502447435,0.07954945002662,0.07954945002662
lehrkraft_1,M000034,2025-11-03,2,21,1,0.7960783335517754,0.6325694500577974,0.9801566391295642,1.5290329739297,-0.5488763348001358,0,kognition,methodik,1,1,0.8,0.4,1,0.534721247340796,0.13080162643922,0.40391962090157596,0.40391962090157596,0.14777963492653318,0.4609200169763,-0.3131403820497668,0.3131403820497668,0.1723289697274652,0.40015608681035,-0.22782711708288478,0.22782711708288478,0.34604181585071403,0.37870185178593,-0.03266003593521599,0.03266003593521599,0.423739787600952,0.57828087478392,-0.154541087182968,0.154541087182968,0.41903540045070403,0.17947199906777,0.23956340138293403,0.23956340138293403,0.385166350842692,0.31667762190548,0.06848872893721203,0.06848872893721203
lehrkraft_1,M000035,2025-11-03,2,21,1,0.7960783335517754,0.6325694500577974,0.9801566391295642,1.5290329739297,-0.5488763348001358,0,kognition,methodik,1,1,0.8,0.4,1,0.534721247340796,0.13080162643922,0.40391962090157596,0.40391962090157596,0.14777963492653318,0.4609200169763,-0.3131403820497668,0.3131403820497668,0.1723289697274652,0.40015608681035,-0.22782711708288478,0.22782711708288478,0.34604181585071403,0.37870185178593,-0.03266003593521599,0.03266003593521599,0.423739787600952,0.57828087478392,-0.154541087182968,0.154541087182968,0.41903540045070403,0.17947199906777,0.23956340138293403,0.23956340138293403,0.385166350842692,0.31667762190548,0.06848872893721203,0.06848872893721203
lehrkraft_1,M000036,2025-11-03,2,23,1,0.8913991836279643,0.4647857941360143,0.9944445092532433,1.7473411868575,-0.7528966776042566,0,regulation,performanz,1,1,0.75,0.6,1,0.473392842926285,0.39208506486291,0.08130777806337497,0.08130777806337497,0.096547925922155,0.39759655809243,-0.301048632170275,0.301048632170275,0.10869065033103249,0.39530959696985,-0.28661894663881754,0.28661894663881754,0.355322823502245,0.36926852049385,-0.013945696991605028,0.013945696991605028,0.41613388198847,0.34337884562528,0.07275503636319003,0.07275503636319003,0.42988932677498504,0.40726328202068,0.02262604475430502,0.02262604475430502,0.50936959947114,0.33434256021409,0.17502703925705004,0.17502703925705004
lehrkraft_1,M000037,2025-11-10,1,2,1,0.8017626760905343,0.6271891555987118,0.9919983875840398,1.6053593605223,-0.6133609729382602,0,kognition,sozial,1,1,0.82,0.4875,4,0.4904148817314425,0.24121330826886,0.24920157346258248,0.24920157346258248,0.04353983518251475,0.4983307907093,-0.4547909555267852,0.4547909555267852,0.15396448757075876,0.4072652100299,-0.25330072245914126,0.25330072245914126,0.3607956538725025,0.35975330332622,0.001042350546282489,0.001042350546282489,0.43410008365609,0.43931793391478,-0.005217850258690038,0.005217850258690038,0.4849928341360875,0.24047357923763,0.24451925489845752,0.24451925489845752,0.4051158209921675,0.38388459434299,0.02123122664917748,0.02123122664917748
lehrkraft_1,M000038,2025-11-10,1,40,1,0.9304351730382847,0.36885688743153067,0.9724472517328498,1.5382336374724,-0.5657863857395501,0,kognition,regulation,1,1,0.89,0.625,2,0.5387194353214025,0.40665598466227,0.13206345065913255,0.13206345065913255,0.078284656275346,0.32846971048982,-0.250185054214474,0.250185054214474,0.184682774735245,0.39466116583172,-0.209978391096475,0.209978391096475,0.320070080218875,0.31247962250001,0.007590457718865018,0.007590457718865018,0.40120871294929,0.36952842430105,0.03168028864824002,0.03168028864824002,0.45934890322921496,0.37796296628553,0.08138593694368496,0.08138593694368496,0.37521208698825,0.44037523498232,-0.06516314799407003,0.06516314799407003
lehrkraft_1,M000039,2025-11-10,1,43,1,0.9034113437040794,0.4333345170367554,0.9661079124375762,1.788301181528,-0.8221932690904239,0,kognition,sozial,1,1,0.765,0.7,2,0.478427457127436,0.33551395361257,0.14291350351486598,0.14291350351486598,0.1310484749782606,0.44735193815009,-0.3163034631718294,0.3163034631718294,0.1858883463619506,0.40281699478037,-0.21692864841841938,0.21692864841841938,0.406303423065026,0.4188915010433,-0.012588077978273993,0.012588077978273993,0.368789343300732,0.27076564677505,0.09802369652568199,0.09802369652568199,0.437790085359368,0.33551395361257,0.10227613174679795,0.10227613174679795,0.399994095541738,0.40458788881255,-0.004593793270811997,0.004593793270811997
lehrkraft_1,M000040,2025-11-10,2,16,1,0.8473024150996937,0.5492822514383434,0.9874179907655082,1.9775780290892,-0.9901600383236918,0,kognition,methodik,1,1,0.8,0.56,5,0.491867792348842,0.2517586324536,0.240109159895242,0.240109159895242,0.1021768639842138,0.49700043583758,-0.39482357185336625,0.39482357185336625,0.163536918551705,0.36965350827823,-0.20611658972652502,0.20611658972652502,0.36096392437327196,0.35915527223244,0.001808652140831979,0.001808652140831979,0.44292717479957,0.50566904809056,-0.06274187329099001,0.06274187329099001,0.458726641858742,0.27988193824547,0.17884470361327204,0.17884470361327204,0.398705855548114,0.29989472393388,0.098811131614234,0.098811131614234
lehrkraft_1,M000041,2025-11-10,2,20,1,0.9022869261195338,0.43287059690489843,0.9409993385024009,1.8697917847545,-0.9287924462520991,0,kognition,methodik,1,1,0.7,0.3,1,0.559734209590188,0.3208913444648,0.23884286512538805,0.23884286512538805,0.11490082461682041,0.41659578053325,-0.3016949559164296,0.3016949559164296,0.26171325253836397,0.34634476283747,-0.08463151029910604,0.08463151029910604,0.304844104471312,0.33693591168804,-0.032091807216728,0.032091807216728,0.4145712332149,0.53481890744134,-0.12024767422643995,0.12024767422643995,0.41560794325656597,0.3208913444648,0.09471659879176597,0.09471659879176597,0.230113332265596,0.31779502447435,-0.08768169220875399,0.08768169220875399
lehrkraft_1,M000042,2025-11-10,2,21,1,0.9010147556283205,0.5323773921689885,0.5923834576863564,1.8046380624753,-1.2122546047889435,0,kognition,methodik,1,1,0.82,0.5,1,0.32228215119582504,0.2145771223552,0.10770502884062505,0.10770502884062505,0.18335955015893426,0.40213841235108,-0.21877886219214573,0.21877886219214573,0.07857315244518025,0.38922342469865,-0.31065027225346975,0.31065027225346975,0.20898541283336,0.36493269309812,-0.15594728026475999,0.15594728026475999,0.277136917911905,0.48996557493252,-0.21282865702061504,0.21282865702061504,0.09839548664301749,0.28092987422072,-0.18253438757770252,0.18253438757770252,0.2776625023347917,0.4342611554015,-0.15659865306670828,0.15659865306670828
lehrkraft_1,M000043,2025-11-10,2,23,1,0.9113437817569571,0.41480012619160284,0.9623989809815042,1.859441037205,-0.8970420562234959,0,performanz,methodik,1,1,0.9,0.6,1,0.431140536541568,0.32267761530057,0.10846292124099799,0.10846292124099799,0.1348218358397642,0.41891479881126,-0.2840929629714958,0.2840929629714958,0.217392636198008,0.39717232401811,-0.17977968782010198,0.17977968782010198,0.40542088395522596,0.36416473726778,0.04125614668744598,0.04125614668744598,0.35442762875245537,0.47552490675873,-0.12109727800627462,0.12109727800627462,0.4814720610019,0.32267761530057,0.15879444570133,0.15879444570133,0.391270709301144,0.31588440234687,0.07538630695427401,0.07538630695427401
lehrkraft_1,M000044,2025-11-11,3,42,1,0.0,0.6098348926454756,0.6098348926454756,0.0,0.6098348926454756,1,kognition,kognition,1,0,,,0,0.35004331449198,0.0,0.35004331449198,0.35004331449198,0.0459557058341616,0.0,0.0459557058341616,0.0459557058341616,0.1177052055684196,0.0,0.1177052055684196,0.1177052055684196,0.174976779118366,0.0,0.174976779118366,0.174976779118366,0.32614480800204004,0.0,0.32614480800204004,0.32614480800204004,0.2299052228771,0.0,0.2299052228771,0.2299052228771,0.208705801134692,0.0,0.208705801134692,0.208705801134692
